programCode,AcademicYear,UserUID,examID,CourseCode,CourseName,Semester,CourseOutcomeID,CourseOutcome,Threshold,Target,scoreAwarded,TotalPoints,DifficultyLevel,TaxonomyID,percentage,attainment,Exam_type,Mapping
ECE,2017-2018,6,2c9fadbd7866cacd01786876316c166e,15ECE301,Communication Theory,5,8a8383456750357a01675452592202e9,Able to apply the concepts of modulation and demodulation for the design of communication systems,60,70,0.6,25,1,2,0.024,0,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,55,70,3.8,4,1,2,0.95,1,3,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,55,70,3.8,4,1,2,0.95,1,3,"3,0,0,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3ba2a73111,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,55,70,11,25,1,2,0.44,0,2,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3ba2a73111,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,55,70,11,25,1,2,0.44,0,2,"3,0,0,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,55,70,10.3,11.11,1,2,0.927092709,1,4,"3,0,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6cc70320383,15ECE202.CO3 Able to apply the basics of Boolean logic and the number system and codes for representing Boolean variables.,55,70,10.3,11.11,1,2,0.927092709,1,4,"3,0,0,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,55,70,3.8,4,1,2,0.95,1,3,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,55,70,3.8,4,1,2,0.95,1,3,"3,3,3,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3ba2a73111,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,55,70,11,25,1,2,0.44,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3ba2a73111,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,55,70,11,25,1,2,0.44,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,55,70,5.07,7.67,1,2,0.661016949,1,4,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,55,70,5.07,7.67,1,2,0.661016949,1,4,"3,3,3,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,ff8081816e4bd8c2016e5932e8bb0577,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,55,70,1.5,10,1,3,0.15,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,ff8081816e4bd8c2016e5932e8bb0577,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,55,70,1.5,10,1,3,0.15,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,ff8081816e4bd8c2016e5932e8bb0577,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,55,70,20.5,40,1,3,0.5125,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,ff8081816e4bd8c2016e5932e8bb0577,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6ccc9780392,15ECE202.CO4 Able to comprehend the design and working of basic combinational and sequential subsystems,55,70,20.5,40,1,3,0.5125,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,2,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6cd270f039b,15ECE202.CO5 Able to analyze and design sequential systems with minimal functionality,55,70,3.8,4,1,2,0.95,1,3,"3,3,3,2,0,0,0,0,2,2,2,2,0,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3b90e62f91,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6cd270f039b,15ECE202.CO5 Able to analyze and design sequential systems with minimal functionality,55,70,3.8,4,1,2,0.95,1,3,"3,3,3,2,0,0,0,0,2,2,2,2,2,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6cd270f039b,15ECE202.CO5 Able to analyze and design sequential systems with minimal functionality,55,70,28,38.89,1,2,0.719979429,1,4,"3,3,3,2,0,0,0,0,2,2,2,2,0,0"
ECE,2019-2020,7,2c9fadbd77eac38f0177ed3bb9ab3202,15ECE202,Digital Circuits and Systems,3,8a83834565dc8cac0165e6cd270f039b,15ECE202.CO5 Able to analyze and design sequential systems with minimal functionality,55,70,28,38.89,1,2,0.719979429,1,4,"3,3,3,2,0,0,0,0,2,2,2,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e57e6422fe,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,8.88,12.5,1,2,0.7104,1,1,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e58d0423d2,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,10.25,12.5,1,2,0.82,1,2,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e59d0e24a6,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,7.4,7.5,1,2,0.986666667,1,4,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e5ad362622,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,3.25,5,1,2,0.65,1,3,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,5,5,1,4,1,1,1,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f4874f532ad,Able to understand algorithms for efficient computation of transforms,60,70,2,4,2,2,0.5,0,1,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e57e6422fe,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,8.88,12.5,1,2,0.7104,1,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e58d0423d2,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,10.25,12.5,1,2,0.82,1,2,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e59d0e24a6,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,1.35,7.5,1,2,0.18,0,4,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e5ad362622,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,3.25,5,1,2,0.65,1,3,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,0,9,1,2,0,0,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,13,13,1,3,1,1,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,5,5,1,4,1,1,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,2,2,2,1,1,1,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,1.5,1.5,2,3,1,1,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,2.5,5,2,3,0.5,0,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f4cd38a32d0,Able to design digital filters with desired characteristics,60,70,1.5,2,3,3,0.75,1,1,"3,2,3,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e57e6422fe,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,8.88,12.5,1,2,0.7104,1,1,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e58d0423d2,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,10.25,12.5,1,2,0.82,1,2,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e59d0e24a6,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,6.7,7.5,1,2,0.893333333,1,4,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e5ad362622,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,3.25,5,1,2,0.65,1,3,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,4,4,1,3,1,1,1,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,1.5,1.5,2,3,1,1,1,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081817061ef2b01707565d58c0d06,15ECE212,Signal Processing II,4,8a838345695bde6601699f50233832fb,Able to comprehend structures for filter realization,60,70,1.5,2,3,3,0.75,1,1,"3,2,0,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e57e6422fe,15ECE212,Signal Processing II,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,60,70,8.88,12.5,1,2,0.7104,1,1,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e58d0423d2,15ECE212,Signal Processing II,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,60,70,10.25,12.5,1,2,0.82,1,2,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e59d0e24a6,15ECE212,Signal Processing II,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,60,70,2.05,7.5,1,2,0.273333333,0,4,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd78a4971e0178a6e5ad362622,15ECE212,Signal Processing II,4,8a838345695bde6601699f50d00a32ff,Able to characterize and analyze digital systems,60,70,3.25,5,1,2,0.65,1,3,"3,2,3,2,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd7861a4a7017863302c820e0b,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,45,60,2.75,12.5,1,2,0.22,0,1,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863303a9c0edc,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,45,60,3.5,12.5,1,2,0.28,0,2,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a70178633049f00fb0,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,45,60,3.38,6.25,1,2,0.5408,1,3,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863305a1910fd,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf1bc22b16,Able to understand concept of Electrical Energy transfer in both Current and Field form,45,60,3.5,7.5,1,2,0.466666667,1,4,"3,0,0,0,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863302c820e0b,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,2.75,12.5,1,2,0.22,0,1,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863303a9c0edc,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,3.5,12.5,1,2,0.28,0,2,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a70178633049f00fb0,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,3.38,6.25,1,2,0.5408,1,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863305a1910fd,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,5.05,7.5,1,2,0.673333333,1,4,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,ff8081817061ef2b017075554fb10bad,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,7,15,1,2,0.466666667,1,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,ff8081817061ef2b017075554fb10bad,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,2,10,1,3,0.2,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,ff8081817061ef2b017075554fb10bad,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf483c2b1a,Able to understand Transmission Line Model of Energy transfer,45,60,0,10,1,5,0,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863302c820e0b,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,2.75,12.5,1,2,0.22,0,1,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863303a9c0edc,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,3.5,12.5,1,2,0.28,0,2,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a70178633049f00fb0,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,3.38,6.25,1,2,0.5408,1,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863305a1910fd,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,6.6,7.5,1,2,0.88,1,4,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,ff8081817061ef2b017075554fb10bad,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,1,5,1,4,0.2,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,ff8081817061ef2b017075554fb10bad,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebf8d752b1e,Able to understand Guided Wave model,45,60,1,10,1,6,0.1,0,3,"3,2,0,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863302c820e0b,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,45,60,2.75,12.5,1,2,0.22,0,1,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863303a9c0edc,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,45,60,3.5,12.5,1,2,0.28,0,2,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a70178633049f00fb0,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,45,60,3.38,6.25,1,2,0.5408,1,3,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,2c9fadbd7861a4a7017863305a1910fd,15ECE213,Transmission Lines and Waveguides,4,8a838345695bde6601699ebfbcbb2b22,Able to interpret the parameters and analyze the performance of a electrical energy transmission system,45,60,1.95,7.5,1,2,0.26,0,4,"3,2,2,2,0,0,0,0,0,0,0,0,3,2"
ECE,2019-2020,7,ff8081816cf745f5016cfaef81b133b6,15ECE204,Signals Processing I,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,55,70,0,4,1,1,0,0,1,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816cf745f5016cfaef81b133b6,15ECE204,Signals Processing I,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,55,70,26,38,1,3,0.684210526,1,1,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816cf745f5016cfaef81b133b6,15ECE204,Signals Processing I,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,55,70,1,4,1,4,0.25,0,1,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816cf745f5016cfaef81b133b6,15ECE204,Signals Processing I,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,55,70,0,4,2,4,0,0,1,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,55,70,5,10,1,3,0.5,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,55,70,0,3,2,2,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545cdc190319,CO1:To understand time-domain characteristics of signals,55,70,1,3,2,4,0.333333333,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,55,70,3,10,1,4,0.3,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,55,70,5,23,1,3,0.217391304,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,55,70,1,9,1,4,0.111111111,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,55,70,5,10,2,3,0.5,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,55,70,5.5,13,2,4,0.423076923,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545d4bac0321,CO2: To apply transform techniques to analyze signals,55,70,0,3,3,3,0,0,4,"3,2,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545d814c032d,CO3: To apply time and frequency domain techniques for determining system response,50,60,0,3,2,5,0,0,4,"3,3,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545dbef2033e,CO4: To analyze behaviour of linear time invariant systems,55,70,0,10,1,3,0,0,4,"3,3,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816f4aad7b016f8f1d63b707aa,15ECE204,Signals Processing I,3,8a8383456750357a0167545dbef2033e,CO4: To analyze behaviour of linear time invariant systems,55,70,1.5,3,3,4,0.5,0,4,"3,3,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,3,ff8081816e64fa27016e6e335e4367dc,Understand real vector spaces and subspaces and their properties,45,60,7,14,1,2,0.5,1,1,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,3,ff8081816e64fa27016e6e335e4367dc,Understand real vector spaces and subspaces and their properties,45,60,0,2,1,3,0,0,1,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,ff8081816fa204f9016fa38e7a1a3bda,15MAT202,Linear Algebra,3,ff8081816e64fa27016e6e335e4367dc,Understand real vector spaces and subspaces and their properties,45,60,7,10,1,2,0.7,1,4,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,3,ff8081816e64fa27016e6e33a5cb67e0,Understand Linear independence and dependence of vectors,45,60,12,12,1,2,1,1,1,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,ff8081816fa204f9016fa38e7a1a3bda,15MAT202,Linear Algebra,3,ff8081816e64fa27016e6e33a5cb67e0,Understand Linear independence and dependence of vectors,45,60,7,20,1,1,0.35,0,4,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,3,ff8081816e64fa27016e6e33e8de67e9,Introduce basis and dimension of vector spaces,45,60,8.5,10,1,3,0.85,1,1,"2,2,0,0,1,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,3,ff8081816e64fa27016e6e33e8de67e9,Introduce basis and dimension of vector spaces,45,60,0.5,2,2,2,0.25,0,1,"2,2,0,0,1,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,3,ff8081816e64fa27016e6e33e8de67e9,Introduce basis and dimension of vector spaces,45,60,5,5,2,3,1,1,1,"2,2,0,0,1,0,0,0,0,0,0,0,0,0"
