train:fold,0,epoch,0, userid: AM.EN.H4CSE15001, user: 1/960, exams, 62 (108.54 seqs/min), total loss, 0.569125,curr loss, 0.569125, mae, 0.617066, total acc, 0.387097, curr acc, 0.387097, total auc, 0.589744, curr auc, 0.589744, summary, 24/24, 0/38, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15138, user: 84/960, exams, 166 (150.36 seqs/min), total loss, 0.309920,curr loss, 0.259347, mae, 0.515301, total acc, 0.475860, curr acc, 0.590361, total auc, 0.562068, curr auc, 0.605692, summary, 50/75, 48/91, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15139, user: 85/960, exams, 249 (43.51 seqs/min), total loss, 0.309244,curr loss, 0.252447, mae, 0.515009, total acc, 0.475979, curr acc, 0.485944, total auc, 0.561656, curr auc, 0.527027, summary, 94/184, 27/65, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15141, user: 86/960, exams, 151 (165.09 seqs/min), total loss, 0.308581,curr loss, 0.252185, mae, 0.514704, total acc, 0.476605, curr acc, 0.529801, total auc, 0.561883, curr auc, 0.581183, summary, 37/59, 43/92, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15142, user: 87/960, exams, 146 (51.93 seqs/min), total loss, 0.307976,curr loss, 0.256016, mae, 0.514420, total acc, 0.477188, curr acc, 0.527397, total auc, 0.561298, curr auc, 0.511042, summary, 56/99, 21/47, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15143, user: 88/960, exams, 173 (144.87 seqs/min), total loss, 0.307339,curr loss, 0.251895, mae, 0.514128, total acc, 0.477875, curr acc, 0.537572, total auc, 0.560979, curr auc, 0.533200, summary, 62/99, 31/74, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15144, user: 89/960, exams, 158 (67.73 seqs/min), total loss, 0.306512,curr loss, 0.233740, mae, 0.513639, total acc, 0.479545, curr acc, 0.626582, total auc, 0.561455, curr auc, 0.603309, summary, 81/117, 18/41, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15146, user: 90/960, exams, 99 (236.71 seqs/min), total loss, 0.306190,curr loss, 0.277530, mae, 0.513595, total acc, 0.478931, curr acc, 0.424242, total auc, 0.561360, curr auc, 0.552976, summary, 10/20, 32/79, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15147, user: 91/960, exams, 140 (88.84 seqs/min), total loss, 0.305957,curr loss, 0.284963, mae, 0.513655, total acc, 0.478770, curr acc, 0.464286, total auc, 0.560136, curr auc, 0.449921, summary, 40/67, 25/73, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15149, user: 92/960, exams, 173 (131.74 seqs/min), total loss, 0.305459,curr loss, 0.260114, mae, 0.513459, total acc, 0.479472, curr acc, 0.543353, total auc, 0.560155, curr auc, 0.561879, summary, 61/83, 33/90, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15150, user: 93/960, exams, 116 (104.40 seqs/min), total loss, 0.305388,curr loss, 0.298930, mae, 0.513690, total acc, 0.478395, curr acc, 0.379310, total auc, 0.559141, curr auc, 0.465869, summary, 14/23, 30/93, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15151, user: 94/960, exams, 238 (97.89 seqs/min), total loss, 0.305177,curr loss, 0.285477, mae, 0.513612, total acc, 0.479117, curr acc, 0.546218, total auc, 0.558150, curr auc, 0.465996, summary, 103/160, 27/78, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15153, user: 95/960, exams, 99 (97.98 seqs/min), total loss, 0.304606,curr loss, 0.250996, mae, 0.513263, total acc, 0.479815, curr acc, 0.545455, total auc, 0.558208, curr auc, 0.563689, summary, 38/61, 16/38, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15154, user: 96/960, exams, 104 (237.54 seqs/min), total loss, 0.304218,curr loss, 0.267289, mae, 0.513173, total acc, 0.478923, curr acc, 0.394231, total auc, 0.557591, curr auc, 0.498900, summary, 24/43, 17/61, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15155, user: 97/960, exams, 154 (67.05 seqs/min), total loss, 0.303916,curr loss, 0.274969, mae, 0.513156, total acc, 0.478605, curr acc, 0.448052, total auc, 0.556968, curr auc, 0.497234, summary, 26/48, 43/106, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15156, user: 98/960, exams, 147 (178.09 seqs/min), total loss, 0.303468,curr loss, 0.260008, mae, 0.513038, total acc, 0.478858, curr acc, 0.503401, total auc, 0.556417, curr auc, 0.502899, summary, 38/68, 36/79, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15157, user: 99/960, exams, 160 (73.30 seqs/min), total loss, 0.303069,curr loss, 0.264002, mae, 0.512925, total acc, 0.478945, curr acc, 0.487500, total auc, 0.555697, curr auc, 0.485175, summary, 55/105, 23/55, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15158, user: 100/960, exams, 100 (230.42 seqs/min), total loss, 0.302638,curr loss, 0.259987, mae, 0.512731, total acc, 0.479256, curr acc, 0.510000, total auc, 0.555272, curr auc, 0.513205, summary, 33/58, 18/42, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15159, user: 101/960, exams, 248 (46.67 seqs/min), total loss, 0.302267,curr loss, 0.265097, mae, 0.512539, total acc, 0.479861, curr acc, 0.540323, total auc, 0.554547, curr auc, 0.482060, summary, 117/204, 17/44, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15161, user: 102/960, exams, 141 (168.03 seqs/min), total loss, 0.301747,curr loss, 0.249238, mae, 0.512312, total acc, 0.480579, curr acc, 0.553191, total auc, 0.554678, curr auc, 0.567906, summary, 47/72, 31/69, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15163, user: 103/960, exams, 154 (70.06 seqs/min), total loss, 0.301213,curr loss, 0.246747, mae, 0.512026, total acc, 0.481525, curr acc, 0.577922, total auc, 0.554085, curr auc, 0.493534, summary, 79/115, 10/39, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15164, user: 104/960, exams, 256 (92.98 seqs/min), total loss, 0.300472,curr loss, 0.224116, mae, 0.511531, total acc, 0.483505, curr acc, 0.687500, total auc, 0.554060, curr auc, 0.551508, summary, 174/250, 2/6, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15167, user: 105/960, exams, 90 (122.50 seqs/min), total loss, 0.300145,curr loss, 0.266208, mae, 0.511441, total acc, 0.483239, curr acc, 0.455556, total auc, 0.554378, curr auc, 0.587464, summary, 20/26, 21/64, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15168, user: 106/960, exams, 135 (198.81 seqs/min), total loss, 0.299745,curr loss, 0.257739, mae, 0.511274, total acc, 0.483642, curr acc, 0.525926, total auc, 0.553989, curr auc, 0.513203, summary, 57/76, 14/59, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15170, user: 107/960, exams, 330 (35.45 seqs/min), total loss, 0.299185,curr loss, 0.239766, mae, 0.510878, total acc, 0.484984, curr acc, 0.627273, total auc, 0.553692, curr auc, 0.522185, summary, 181/248, 26/82, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15201, user: 108/960, exams, 91 (238.06 seqs/min), total loss, 0.298718,curr loss, 0.248809, mae, 0.510625, total acc, 0.486497, curr acc, 0.648352, total auc, 0.553109, curr auc, 0.490683, summary, 54/69, 5/22, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15202, user: 109/960, exams, 162 (71.53 seqs/min), total loss, 0.298519,curr loss, 0.276968, mae, 0.510625, total acc, 0.486507, curr acc, 0.487654, total auc, 0.552077, curr auc, 0.440599, summary, 66/88, 13/74, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15203, user: 110/960, exams, 162 (145.14 seqs/min), total loss, 0.298048,curr loss, 0.246738, mae, 0.510368, total acc, 0.487023, curr acc, 0.543210, total auc, 0.552847, curr auc, 0.636812, summary, 61/75, 27/87, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15205, user: 111/960, exams, 133 (81.25 seqs/min), total loss, 0.297458,curr loss, 0.232592, mae, 0.509974, total acc, 0.488393, curr acc, 0.639098, total auc, 0.552528, curr auc, 0.517429, summary, 79/99, 6/34, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15206, user: 112/960, exams, 118 (164.83 seqs/min), total loss, 0.296935,curr loss, 0.238814, mae, 0.509629, total acc, 0.489480, curr acc, 0.610169, total auc, 0.552661, curr auc, 0.567407, summary, 63/74, 9/44, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15209, user: 113/960, exams, 165 (66.83 seqs/min), total loss, 0.296658,curr loss, 0.265642, mae, 0.509523, total acc, 0.489278, curr acc, 0.466667, total auc, 0.552286, curr auc, 0.510336, summary, 71/85, 6/80, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15211, user: 114/960, exams, 124 (156.12 seqs/min), total loss, 0.296996,curr loss, 0.335234, mae, 0.510019, total acc, 0.487038, curr acc, 0.233871, total auc, 0.552268, curr auc, 0.550245, summary, 19/23, 10/101, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15212, user: 115/960, exams, 187 (57.66 seqs/min), total loss, 0.296353,curr loss, 0.223075, mae, 0.509560, total acc, 0.488615, curr acc, 0.668449, total auc, 0.552533, curr auc, 0.582687, summary, 117/128, 8/59, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15215, user: 116/960, exams, 160 (151.51 seqs/min), total loss, 0.295986,curr loss, 0.253710, mae, 0.509362, total acc, 0.488659, curr acc, 0.493750, total auc, 0.553211, curr auc, 0.631214, summary, 62/72, 17/88, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15220, user: 117/960, exams, 155 (83.90 seqs/min), total loss, 0.295394,curr loss, 0.226750, mae, 0.508894, total acc, 0.489832, curr acc, 0.625806, total auc, 0.553691, curr auc, 0.609370, summary, 91/98, 6/57, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15221, user: 118/960, exams, 218 (113.94 seqs/min), total loss, 0.295302,curr loss, 0.284566, mae, 0.509011, total acc, 0.488946, curr acc, 0.385321, total auc, 0.553550, curr auc, 0.537103, summary, 68/74, 16/144, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15223, user: 119/960, exams, 160 (69.76 seqs/min), total loss, 0.295114,curr loss, 0.272943, mae, 0.508988, total acc, 0.489039, curr acc, 0.500000, total auc, 0.552953, curr auc, 0.482448, summary, 67/77, 13/83, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15225, user: 120/960, exams, 161 (152.68 seqs/min), total loss, 0.294884,curr loss, 0.267457, mae, 0.508927, total acc, 0.488949, curr acc, 0.478261, total auc, 0.553735, curr auc, 0.646764, summary, 53/59, 24/102, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15226, user: 121/960, exams, 165 (72.04 seqs/min), total loss, 0.294351,curr loss, 0.230425, mae, 0.508552, total acc, 0.489917, curr acc, 0.606061, total auc, 0.553798, curr auc, 0.561364, summary, 96/111, 4/54, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15227, user: 122/960, exams, 181 (129.54 seqs/min), total loss, 0.294223,curr loss, 0.278718, mae, 0.508596, total acc, 0.489434, curr acc, 0.430939, total auc, 0.553653, curr auc, 0.536115, summary, 62/72, 16/109, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15228, user: 123/960, exams, 148 (79.39 seqs/min), total loss, 0.294378,curr loss, 0.313354, mae, 0.508932, total acc, 0.486938, curr acc, 0.182432, total auc, 0.553386, curr auc, 0.520782, summary, 20/25, 7/123, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15229, user: 124/960, exams, 110 (197.78 seqs/min), total loss, 0.294258,curr loss, 0.279399, mae, 0.508992, total acc, 0.486603, curr acc, 0.445455, total auc, 0.552316, curr auc, 0.420734, summary, 41/54, 8/56, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15232, user: 125/960, exams, 157 (66.40 seqs/min), total loss, 0.293991,curr loss, 0.260901, mae, 0.508926, total acc, 0.486838, curr acc, 0.515924, total auc, 0.552032, curr auc, 0.516788, summary, 63/81, 18/76, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15233, user: 126/960, exams, 110 (227.02 seqs/min), total loss, 0.293760,curr loss, 0.264936, mae, 0.508887, total acc, 0.486437, curr acc, 0.436364, total auc, 0.551812, curr auc, 0.524398, summary, 27/43, 21/67, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15234, user: 127/960, exams, 132 (90.44 seqs/min), total loss, 0.293701,curr loss, 0.286191, mae, 0.509038, total acc, 0.485351, curr acc, 0.348485, total auc, 0.550837, curr auc, 0.428005, summary, 21/35, 25/97, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15236, user: 128/960, exams, 172 (154.73 seqs/min), total loss, 0.293370,curr loss, 0.251380, mae, 0.508915, total acc, 0.485601, curr acc, 0.517442, total auc, 0.550764, curr auc, 0.541394, summary, 57/101, 32/71, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15237, user: 129/960, exams, 177 (58.16 seqs/min), total loss, 0.293053,curr loss, 0.252460, mae, 0.508811, total acc, 0.486129, curr acc, 0.553672, total auc, 0.550839, curr auc, 0.560479, summary, 43/76, 55/101, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15239, user: 130/960, exams, 183 (120.52 seqs/min), total loss, 0.292754,curr loss, 0.254245, mae, 0.508728, total acc, 0.486425, curr acc, 0.524590, total auc, 0.550718, curr auc, 0.535119, summary, 42/79, 54/104, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15241, user: 131/960, exams, 160 (78.00 seqs/min), total loss, 0.292459,curr loss, 0.254037, mae, 0.508650, total acc, 0.486767, curr acc, 0.531250, total auc, 0.550325, curr auc, 0.499187, summary, 18/48, 67/112, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15242, user: 132/960, exams, 153 (146.46 seqs/min), total loss, 0.292261,curr loss, 0.266319, mae, 0.508638, total acc, 0.486793, curr acc, 0.490196, total auc, 0.549851, curr auc, 0.487841, summary, 26/78, 49/75, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15243, user: 133/960, exams, 168 (69.28 seqs/min), total loss, 0.291905,curr loss, 0.244944, mae, 0.508421, total acc, 0.487251, curr acc, 0.547619, total auc, 0.550874, curr auc, 0.685895, summary, 35/100, 57/68, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15244, user: 134/960, exams, 76 (296.99 seqs/min), total loss, 0.291571,curr loss, 0.247113, mae, 0.508272, total acc, 0.488033, curr acc, 0.592105, total auc, 0.550825, curr auc, 0.544269, summary, 10/30, 35/46, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15245, user: 135/960, exams, 81 (161.65 seqs/min), total loss, 0.291257,curr loss, 0.249205, mae, 0.508118, total acc, 0.488259, curr acc, 0.518519, total auc, 0.551172, curr auc, 0.597674, summary, 13/39, 29/42, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15246, user: 136/960, exams, 147 (135.68 seqs/min), total loss, 0.290833,curr loss, 0.233592, mae, 0.507835, total acc, 0.489120, curr acc, 0.605442, total auc, 0.551714, curr auc, 0.624906, summary, 13/59, 76/88, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15247, user: 137/960, exams, 145 (86.53 seqs/min), total loss, 0.290369,curr loss, 0.227254, mae, 0.507500, total acc, 0.490584, curr acc, 0.689655, total auc, 0.551581, curr auc, 0.533415, summary, 7/36, 93/109, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15248, user: 138/960, exams, 148 (156.05 seqs/min), total loss, 0.290263,curr loss, 0.275750, mae, 0.507518, total acc, 0.490310, curr acc, 0.452703, total auc, 0.551104, curr auc, 0.485826, summary, 7/78, 60/70, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15249, user: 139/960, exams, 143 (69.61 seqs/min), total loss, 0.290112,curr loss, 0.269327, mae, 0.507468, total acc, 0.490405, curr acc, 0.503497, total auc, 0.551291, curr auc, 0.577040, summary, 10/75, 62/68, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15250, user: 140/960, exams, 179 (121.92 seqs/min), total loss, 0.289616,curr loss, 0.220585, mae, 0.507079, total acc, 0.491690, curr acc, 0.670391, total auc, 0.551056, curr auc, 0.518398, summary, 2/48, 118/131, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15251, user: 141/960, exams, 274 (41.52 seqs/min), total loss, 0.289647,curr loss, 0.294003, mae, 0.507196, total acc, 0.490947, curr acc, 0.386861, total auc, 0.551003, curr auc, 0.543581, summary, 7/170, 99/104, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15252, user: 142/960, exams, 112 (209.40 seqs/min), total loss, 0.288979,curr loss, 0.194862, mae, 0.506615, total acc, 0.493148, curr acc, 0.803571, total auc, 0.550536, curr auc, 0.484684, summary, 1/21, 89/91, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15253, user: 143/960, exams, 189 (71.46 seqs/min), total loss, 0.288996,curr loss, 0.291396, mae, 0.506736, total acc, 0.492438, curr acc, 0.391534, total auc, 0.550770, curr auc, 0.584000, summary, 9/124, 65/65, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15254, user: 144/960, exams, 248 (84.71 seqs/min), total loss, 0.289212,curr loss, 0.320105, mae, 0.507053, total acc, 0.490474, curr acc, 0.209677, total auc, 0.551159, curr auc, 0.606858, summary, 6/198, 46/50, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15255, user: 145/960, exams, 219 (51.11 seqs/min), total loss, 0.289181,curr loss, 0.284675, mae, 0.507155, total acc, 0.489768, curr acc, 0.388128, total auc, 0.551052, curr auc, 0.535667, summary, 26/150, 59/69, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15256, user: 146/960, exams, 132 (179.15 seqs/min), total loss, 0.288838,curr loss, 0.239051, mae, 0.506940, total acc, 0.490565, curr acc, 0.606061, total auc, 0.551140, curr auc, 0.563810, summary, 9/49, 71/83, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15258, user: 147/960, exams, 163 (66.39 seqs/min), total loss, 0.288774,curr loss, 0.279452, mae, 0.506988, total acc, 0.490358, curr acc, 0.460123, total auc, 0.550991, curr auc, 0.529242, summary, 17/97, 58/66, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15259, user: 148/960, exams, 200 (118.07 seqs/min), total loss, 0.288397,curr loss, 0.233031, mae, 0.506732, total acc, 0.491335, curr acc, 0.635000, total auc, 0.551365, curr auc, 0.606442, summary, 22/76, 105/124, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15262, user: 149/960, exams, 141 (83.28 seqs/min), total loss, 0.288172,curr loss, 0.254864, mae, 0.506674, total acc, 0.491703, curr acc, 0.546099, total auc, 0.551051, curr auc, 0.504462, summary, 20/57, 57/84, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15264, user: 150/960, exams, 159 (141.36 seqs/min), total loss, 0.288018,curr loss, 0.265061, mae, 0.506679, total acc, 0.491569, curr acc, 0.471698, total auc, 0.550542, curr auc, 0.474717, summary, 56/123, 19/36, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15265, user: 151/960, exams, 160 (80.08 seqs/min), total loss, 0.287715,curr loss, 0.242265, mae, 0.506518, total acc, 0.492163, curr acc, 0.581250, total auc, 0.550902, curr auc, 0.604883, summary, 32/73, 61/87, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15266, user: 152/960, exams, 236 (89.81 seqs/min), total loss, 0.287476,curr loss, 0.251423, mae, 0.506445, total acc, 0.492633, curr acc, 0.563559, total auc, 0.551034, curr auc, 0.570969, summary, 61/105, 72/131, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15267, user: 153/960, exams, 190 (58.06 seqs/min), total loss, 0.287266,curr loss, 0.255319, mae, 0.506311, total acc, 0.492681, curr acc, 0.500000, total auc, 0.551154, curr auc, 0.569431, summary, 27/48, 68/142, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15268, user: 154/960, exams, 136 (149.44 seqs/min), total loss, 0.286957,curr loss, 0.239659, mae, 0.506161, total acc, 0.493397, curr acc, 0.602941, total auc, 0.551540, curr auc, 0.610655, summary, 58/84, 24/52, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE15269, user: 155/960, exams, 95 (117.37 seqs/min), total loss, 0.286848,curr loss, 0.270134, mae, 0.506209, total acc, 0.493066, curr acc, 0.442105, total auc, 0.551208, curr auc, 0.500000, summary, 12/21, 30/74, predicted scores: [] 
